method,n_simul,t_max,n_grid,time,lag,error_fro,rel_error_fro,error_nuc,rel_error_nuc,error_sup,rel_error_sup
eig_sm,100,800,101,0.598379182815552,30,0.0279184098549679,0.0359397297897262,0.0300638528603843,0.0338216792851444,0.066698898732243,0.0381029546236839
eig_sm,100,800,101,0.598379182815552,40,0.0322417551134617,0.0415052280106183,0.0341819072194022,0.0384544691825772,0.068576617255372,0.0391756353581898
eig_sm,100,800,101,0.598379182815552,60,0.0294771005988797,0.037946252526979,0.0313319267332523,0.0352482558466112,0.0580662929904477,0.0331714221528971
eig_sm,100,800,101,0.598379182815552,80,0.0310387364722991,0.0399565665675063,0.0333249796510099,0.0374904300914015,0.0646040780076171,0.0369062503222291
eig_sm,100,800,101,0.598379182815552,100,0.0289145291956233,0.0372220470895815,0.0308252040863267,0.0346781954844072,0.0574765450514268,0.0328345179552711
eig_hybrid,100,800,101,0.571162686347962,0,0.0348345909922375,0.0448430191440101,0.0367564523582035,0.0413508191745107,0.0782087117408592,0.0446781438866273
eig_hybrid,100,800,101,0.571162686347962,1,0.0369467223542561,0.0475619931409424,0.039119798810802,0.0440095717346258,0.0816308065219276,0.0466330775457937
eig_hybrid,100,800,101,0.571162686347962,2,0.0394036985644302,0.0507248903672587,0.0417989823381908,0.0470236393736007,0.0880963229786681,0.050326620990324
eig_hybrid,100,800,101,0.571162686347962,3,0.041258692228034,0.0531128476820882,0.0437796373622899,0.0492518660520203,0.0888977230672371,0.0507844353139569
eig_hybrid,100,800,101,0.571162686347962,5,0.037882608975411,0.0487667720826106,0.040314714539095,0.0453538457610716,0.0848294712488893,0.048460372737534
eig_hybrid,100,800,101,0.571162686347962,10,0.0344015402805747,0.0442855473666681,0.0362506270485038,0.0407817683120541,0.073332660532567,0.0418926112696921
eig_hybrid,100,800,101,0.571162686347962,20,0.0328164612263994,0.0422450546166029,0.0349687318563013,0.0393396428376784,0.0680454858550231,0.0388722169205339
eig_hybrid,100,800,101,0.571162686347962,30,0.0242807062264547,0.031256866899503,0.0267807245455141,0.030128176877679,0.0564189439849433,0.0322303441801094
eig_hybrid,100,800,101,0.571162686347962,40,0.0242222650245046,0.0311816347850099,0.0268328538481689,0.030186822074086,0.0543834111404232,0.0310675091545849
eig_hybrid,100,800,101,0.571162686347962,60,0.0319094756933076,0.0410774804190806,0.0345014851372061,0.0388139926905178,0.0683128865164715,0.0390249743942429
eig_hybrid,100,800,101,0.571162686347962,80,0.0344306074283754,0.0443229658816604,0.0367269332968184,0.0413176103828232,0.0692995521822654,0.0395886250362634
eig_hybrid,100,800,101,0.571162686347962,100,0.027005924430148,0.0347650755105086,0.029193437947348,0.0328424670008628,0.0534796167481966,0.0305512002293897
eig_spec,100,800,101,1.52351989507675,0,0.0163062708762436,0.0209912732213148,0.0184253581017311,0.0207284327569291,0.0335193669496798,0.01914854581071
eig_spec,100,800,101,1.52351989507675,1,0.0183363576415547,0.0236046301486613,0.0207612470565312,0.0233562957737504,0.0381743752876356,0.0218078036822085
eig_spec,100,800,101,1.52351989507675,2,0.018988629855359,0.0244443085986609,0.0213157747093483,0.0239801365208236,0.0389202903525184,0.0222339211805565
eig_spec,100,800,101,1.52351989507675,3,0.0198463412814914,0.0255484516015358,0.0221118957705485,0.0248757686052775,0.036411755233197,0.0208008750337658
eig_spec,100,800,101,1.52351989507675,5,0.019437627499507,0.0250223090682696,0.0218276316647777,0.0245559729535922,0.0366883058198136,0.0209588595680429
eig_spec,100,800,101,1.52351989507675,10,0.019589782788527,0.0252181805380943,0.0217544536374087,0.0244736480505305,0.0397403475604956,0.0227023937217572
eig_spec,100,800,101,1.52351989507675,20,0.0201239321974825,0.0259057979749371,0.0223483121690616,0.025141735833277,0.0458126646228554,0.0261713148866559
eig_spec,100,800,101,1.52351989507675,30,0.0196438091988078,0.0252877294342201,0.0216823027919654,0.0243924787218331,0.0417795803581643,0.0238673424125687
eig_spec,100,800,101,1.52351989507675,40,0.0181828631863946,0.0234070347529589,0.0204691005332885,0.0230276324430964,0.0328564879640914,0.0187698641774455
eig_spec,100,800,101,1.52351989507675,60,0.0246854506579463,0.0317778996365847,0.0268228614591479,0.0301755806880157,0.0571275149063169,0.0326351281597243
eig_spec,100,800,101,1.52351989507675,80,0.0346924628568954,0.0446600557586939,0.0369693510199334,0.0415903290700223,0.0755848692656458,0.043179226323174
eig_spec,100,800,101,1.52351989507675,100,0.036013611100741,0.0463607869659023,0.0381705063018421,0.0429416225620785,0.0742200180940689,0.0423995303574663
lietal,100,800,101,4.34952450275421,0,0.0285760878886533,0.036786367221517,0.0302612049384646,0.0340436993542981,0.0623861079531791,0.035639194734397
lietal,100,800,101,4.34952450275421,1,0.0271779650300452,0.0349865455979988,0.0289456193988745,0.0325636724130133,0.0586502672117908,0.0335050280096678
lietal,100,800,101,4.34952450275421,2,0.0252307809948771,0.032479910426499,0.027337030520321,0.0307540182278114,0.0540674596902234,0.0308870161629603
lietal,100,800,101,4.34952450275421,3,0.0230236502531591,0.0296386425004237,0.0251550207264223,0.0282992684727149,0.0507791676594069,0.0290085197496597
lietal,100,800,101,4.34952450275421,5,0.021319738622411,0.0274451750388891,0.0233600197378486,0.0262799016259574,0.0435033955820263,0.0248521030983201
lietal,100,800,101,4.34952450275421,10,0.0244775402079939,0.0315102538275803,0.0264302289832064,0.0297338711792613,0.047532333574359,0.0271537069391836
lietal,100,800,101,4.34952450275421,20,0.0291183215822306,0.037484391662425,0.0313222599239199,0.0352373807360102,0.0594830695986514,0.0339807814652748
lietal,100,800,101,4.34952450275421,30,0.0276369573788045,0.0355774123800131,0.0293880269622865,0.0330613786382443,0.0529975045737775,0.0302757849128765
lietal,100,800,101,4.34952450275421,40,0.0357641081991065,0.0460395986563575,0.0379330798643755,0.0426745190454699,0.0743598353228302,0.0424794034831754
lietal,100,800,101,4.34952450275421,60,0.033678118203658,0.0433542767784301,0.0361764452079181,0.040698314124305,0.067491693817762,0.0385558531833839
lietal,100,800,101,4.34952450275421,80,0.0298275078795991,0.0383973363476848,0.032247873096613,0.0362786907774847,0.0663505061686154,0.0379039290581132
lietal,100,800,101,4.34952450275421,100,0.0343233774234225,0.0441849273105749,0.0363181295473999,0.0408577082748796,0.0652771655740797,0.0372907637923187
