method,n_simul,t_max,n_grid,time,lag,error_fro,rel_error_fro,error_nuc,rel_error_nuc,error_sup,rel_error_sup
svd_spec,100,3200,101,10.379372446537,0,0.00316674474414582,0.00517532607623595,0.00659634890933231,0.00521905523072967,0.00825703872199268,0.00582257024151268
space,100,800,101,0.796228041648865,0,0.00485377184455141,0.00793238925923677,0.0109107259338184,0.00863260601260657,0.0143894447524624,0.010146925021003
svd_hybrid,100,800,101,1.48626758098602,0,0.00472610896748615,0.0077237532402256,0.00981272751010952,0.00776386566922002,0.0156650005449173,0.0110464016310321
lowrank_hybrid,100,400,101,0.606161525249481,0,0.00727469642562934,0.0118888414286814,0.0153635927060218,0.0121557303862023,0.0288448690261749,0.0203403764553989
svd_spec,100,800,101,2.64890801429749,0,0.00400805337593114,0.0065502542286518,0.00974368892007473,0.00770924208587173,0.0117470511808628,0.00828360298820443
lowrank_spec,100,400,101,1.17891972780228,0,0.00720135602013538,0.0117689831692823,0.0150620602449663,0.0119171568071304,0.0160191428777591,0.0112961302175013
space,100,400,101,0.549216566085816,0,0.00692491313554831,0.0113171999708297,0.015024316401601,0.0118872937410842,0.0213616300732289,0.0150634623092294
lowrank_hybrid,100,200,101,0.362009739875794,0,0.0103882720204723,0.0169772745889831,0.0227980643759485,0.0180379113911744,0.0325541099167455,0.0229560013004796
svd_hybrid,100,400,101,0.834468336105347,0,0.00661108645202793,0.0108043214315523,0.0159227172655843,0.0125981117698016,0.0188716613838517,0.0133076248860077
lowrank_spec,100,200,101,0.608676202297211,0,0.0103562861069223,0.0169250008675934,0.0215909341635203,0.0170828255799263,0.0345812686671019,0.0243854816035342
svd_spec,100,400,101,1.36026525259018,0,0.00690977393684198,0.0112924583840684,0.0150548307005273,0.0119114367652953,0.0152982126194336,0.0107877558220717
lowrank_spec,100,100,101,0.293398408889771,0,0.011350757496101,0.0185502388101216,0.0256633658516436,0.0203049483323506,0.0287152943898042,0.020249005027071
svd_hybrid,100,200,101,0.507374112606048,0,0.0146912905830224,0.024009582517957,0.0285017414618001,0.0225506814308538,0.0360275208210317,0.0254053272209183
space,100,200,101,0.447186343669891,0,0.0119251876620524,0.0194890146373557,0.0239531251134629,0.0189517996446302,0.0345067539216377,0.0243329364533779
svd_spec,100,200,101,0.698385381698608,0,0.00712854962985047,0.0116499976366294,0.0172887710263311,0.0136789384700687,0.0267647499477768,0.018873550411284
lowrank_hybrid,100,100,101,0.253763167858124,0,0.0167959824959493,0.0274492241119154,0.0358743512143818,0.0283839170619924,0.0615438651354951,0.0433985463494501
lowrank_spec,100,50,101,0.159979448318482,0,0.0166538552361323,0.0272169493397746,0.0403067518718866,0.031890848571257,0.0461234295463171,0.0325246032330682
lowrank_hybrid,100,50,101,0.195230984687805,0,0.0235015556581146,0.0384079626418891,0.0471882792053559,0.0373355380076117,0.0635797007815271,0.0448341452909475
svd_spec,100,100,101,0.379687724113464,0,0.0128981750621476,0.0210791418722301,0.0290167158736623,0.022958131057134,0.0419324043574036,0.0295692412239981
svd_hybrid,100,100,101,0.353355715274811,0,0.0165496718282047,0.0270466851879968,0.0372329620684439,0.0294588549074401,0.0476416699372268,0.0335952123966207
space,100,100,101,0.381511833667755,0,0.0163983144196773,0.0267993258311584,0.0337299999266741,0.0266872985297618,0.039084504142003,0.0275610032099481
svd_spec,100,50,101,0.207129752635956,0,0.0333938993305056,0.0545747548209734,0.0645330843434515,0.051058810870558,0.103395149965074,0.0729105849655134
svd_hybrid,100,50,101,0.279224691390991,0,0.024404384652734,0.0398834318747262,0.0524175202924751,0.0414729325608114,0.0828796338610689,0.058443772155457
space,100,50,101,0.356339712142944,0,0.0166478185842524,0.0272070838013712,0.0387611243659162,0.0306679424711291,0.0417770568225644,0.0294596956636705
